Level ID, Passable Space, Impassable Space, Playble Space Size, Unreachable Space Count, Unreachable Space Size,Room Count, Average Room Size, Biggest Room Size, Smallest Room Size, Decisions Per Room,Corridor Count, Average Corridor Size, Biggest Corridor Size, Smallest Corridor Size
11864,3978,6022,2775,13,1203,27,137.5926,1412,6,0.8518519,10,26.3,60,12
11865,3658,6342,1615,17,2043,23,151.8261,669,8,0.4347826,5,33.2,61,12
11866,4561,5439,2927,9,1634,17,257.0588,2304,12,0.9411765,8,23.875,49,8
11867,3372,6628,1349,12,2023,22,138.7727,688,6,0.8181818,9,35.44444,72,14
11868,4423,5577,3915,4,508,16,255.25,1792,15,1.5,12,28.25,90,8
11869,4290,5710,1104,9,3186,16,255.3125,1001,12,0.6875,6,34.16667,83,8
11870,4656,5344,4114,5,542,20,212.35,1035,6,1.55,14,29.21428,72,8
11871,3787,6213,1298,12,2489,27,118.6296,668,6,0.962963,11,53.09091,155,4
11872,3697,6303,1290,15,2407,25,137.08,837,6,0.68,9,30,78,4
11873,4278,5722,1828,12,2450,18,226.8333,1756,6,0.6111111,5,39,48,27
11874,4300,5700,3403,9,897,16,255.375,2316,8,0.75,6,35.66667,93,13
11875,4034,5966,1793,10,2241,19,191.5789,913,10,0.8947368,8,49.25,106,10
11876,3156,6844,1993,13,1163,32,75.28125,285,1,0.96875,13,57.46154,119,18
11877,4231,5769,2592,6,1639,17,230.9412,1985,17,1.352941,12,25.41667,49,8
11878,3984,6016,1406,7,2578,24,138.4583,728,6,1.458333,17,38.88235,101,10
11879,4144,5856,1679,10,2465,29,121.4828,668,1,1.275862,17,36.52941,189,4
11880,3607,6393,1269,13,2338,17,203.7059,1269,6,0.3529412,3,48,74,24
11881,4349,5651,2465,14,1884,24,166.0417,975,6,0.9583333,11,33.09091,73,11
11882,3861,6139,3452,6,409,11,334.9091,3007,1,1.090909,6,29.5,61,18
11883,3699,6301,2150,14,1549,20,179.35,1322,6,0.45,5,22.4,56,4
11884,4501,5499,3669,6,832,17,234.8824,1477,6,1.117647,9,56.44444,110,11
11885,3412,6588,1900,13,1512,28,105,574,1,0.9642857,13,36.30769,85,6
11886,5056,4944,3727,9,1329,20,240.4,2807,12,0.9,10,24.8,68,8
11887,4296,5704,2007,8,2289,22,183.1364,667,6,1.045455,12,22.25,43,4
11888,4725,5275,4005,4,720,10,451.8,2004,12,1.2,6,34.5,92,13
11889,3771,6229,2772,13,999,25,135.6,1525,6,0.92,11,34.63636,76,14
11890,4011,5989,2392,7,1619,16,228.8125,537,6,1.0625,8,43.75,103,13
11891,3622,6378,1326,10,2296,26,125.6923,598,12,1.076923,15,23.6,50,4
11892,4306,5694,2593,7,1713,19,212.8421,1432,6,1.105263,10,26.2,65,8
11893,3606,6394,1151,12,2455,18,187.8889,743,10,0.5555556,5,44.8,123,8
11894,4395,5605,1310,8,3085,17,242.4118,1176,6,1,8,34.25,55,20
11895,4881,5119,2264,6,2617,18,247.1667,1467,6,1.388889,13,33.23077,84,8
11896,4632,5368,2137,7,2495,15,297.2,1946,6,1.066667,7,24.85714,58,5
11897,4009,5991,2196,12,1813,20,191.4,1150,10,0.8,10,18.1,47,6
11898,3915,6085,1149,12,2766,18,208.5556,1149,9,0.6111111,6,26.83333,46,4
11899,4647,5353,3207,10,1440,17,263,2058,12,0.8235294,7,25.14286,56,8
11900,3501,6499,1942,12,1559,23,139.7391,1402,6,0.8695652,9,31.88889,54,14
11901,3672,6328,3249,11,423,24,136.4583,819,8,0.9583333,12,33.08333,71,6
11902,4303,5697,3869,8,434,18,225.8889,1985,6,1.166667,10,23.7,43,13
11903,4450,5550,3510,8,940,17,247.5882,1310,12,1,8,30.125,61,13
11904,3368,6632,1868,14,1500,21,150.619,806,6,0.6190476,7,29.28572,74,8
11905,4154,5846,2883,8,1271,21,173.1429,1725,6,1.380952,14,37,78,8
11906,4758,5242,3963,4,795,11,419.4546,1382,12,1.272727,7,20.57143,51,7
11907,4221,5779,1957,10,2264,16,256.375,1325,12,0.625,5,23.8,35,8
11908,3163,6837,1203,15,1960,20,152.55,1120,11,0.5,5,22.4,47,4
11909,4072,5928,2715,10,1357,18,215.7222,2310,10,0.8333333,7,27,51,15
11910,4003,5997,2313,12,1690,18,211.5556,1279,12,0.6666667,6,32.5,65,6
11911,3590,6410,1610,9,1980,20,166.85,1473,11,0.9,9,28.11111,80,8
11912,4374,5626,2088,9,2286,17,248.1765,1492,4,0.7058824,7,22.14286,36,7
11913,4730,5270,3651,5,1079,17,255.7647,1177,12,1.705882,15,25.46667,53,4
11914,3493,6507,1150,10,2343,14,240.5,958,16,0.5,3,42,62,17
11915,4261,5739,1815,5,2446,14,283.2857,1173,6,1.214286,8,36.875,98,11
11916,3452,6548,1235,8,2217,17,188.5294,1013,6,0.8823529,8,30.875,72,10
11917,4321,5679,3757,7,564,25,153.08,662,12,1.44,17,29.05882,55,11
11918,4213,5787,2698,8,1515,23,166.1304,1012,6,1.173913,12,32.66667,62,12
11919,3643,6357,1502,10,2141,21,161.1429,1058,6,0.952381,11,23.54545,51,4
11920,4529,5471,2793,12,1736,25,159.6,1573,6,1.08,14,38.5,82,8
11921,4681,5319,4416,6,265,17,258.2941,1930,12,1.352941,12,24.16667,61,8
11922,3948,6052,2033,12,1915,25,148.56,884,5,0.8,10,23.4,40,8
11923,4083,5917,1660,13,2423,25,146.12,795,11,1.2,15,28.66667,91,6
11924,5302,4698,4966,6,336,13,395.9231,4458,6,1,6,25.83333,70,13
11925,4024,5976,1244,13,2780,27,136.3333,943,6,0.962963,13,26.38461,63,8
11926,5080,4920,2875,8,2205,17,280.0588,907,14,1.352941,12,26.58333,57,6
11927,3796,6204,2782,9,1014,17,208.4706,1524,11,0.7647059,6,42,96,16
11928,3875,6125,1120,9,2755,15,235.6667,919,8,0.8,6,56.66667,107,27
11929,3466,6534,1396,12,2070,16,208.75,828,29,0.375,3,42,96,10
11930,4288,5712,1814,9,2474,16,256.125,1304,12,0.875,7,27.14286,37,10
11931,5353,4647,5293,1,60,8,645.25,2638,13,1.625,7,27.28572,56,5
11932,4561,5439,3382,8,1179,17,254.1176,1115,6,1.176471,10,24.1,50,8
11933,4180,5820,1830,10,2350,22,171.0909,1115,12,0.9545454,11,37.81818,91,6
11934,3626,6374,2054,12,1572,21,150.1429,978,11,1.095238,11,43,172,8
11935,4112,5888,2138,11,1974,23,160.6522,755,7,0.8695652,10,41.7,79,4
11936,4160,5840,3029,10,1131,17,232.8235,2519,1,0.7058824,6,33.66667,68,9
11937,4299,5701,2247,6,2052,15,268.3333,1839,11,1.133333,8,34.25,79,8
11938,3900,6100,2637,13,1263,28,116.0357,1156,6,1.107143,15,43.4,149,4
11939,3901,6099,2902,11,999,19,197.4737,2346,10,0.6842105,7,21.28572,46,8
11940,4496,5504,3560,12,936,25,164.88,1348,5,0.88,9,41.55556,104,8
11941,3110,6890,1366,16,1744,25,112.88,844,6,0.64,7,41.14286,69,13
11942,4198,5802,3055,11,1143,19,212.5263,1716,12,0.9473684,9,17.77778,37,6
11943,3728,6272,2336,8,1392,22,150.4091,426,14,1.181818,13,32.23077,75,8
11944,3651,6349,2772,14,879,25,132.76,718,1,0.92,12,27.66667,74,8
11945,3050,6950,687,20,2363,29,95.31035,502,14,0.5517241,8,35.75,92,8
11946,3546,6454,924,13,2622,22,143.5,692,6,0.6818182,7,55.57143,125,8
11947,4073,5927,2615,11,1458,17,231.8235,1951,8,0.5882353,5,26.4,59,13
11948,4541,5459,3559,11,982,22,190.2273,1290,7,1.045455,11,32.36364,92,8
11949,4088,5912,3477,13,611,21,183.0476,1116,1,0.952381,10,24.4,75,8
11950,4138,5862,3396,13,742,25,149.28,933,6,1,12,33.83333,97,8
11951,4135,5865,3428,7,707,18,209.6667,2001,12,1.277778,12,30.08333,65,8
11952,4369,5631,3051,8,1318,19,208.6842,2154,14,1.315789,12,33.66667,96,8
11953,4141,5859,3101,9,1040,14,284.3571,2991,9,0.6428571,5,32,63,8
11954,5071,4929,4850,4,221,18,263.5,1519,6,1.555556,14,23.42857,45,8
11955,4020,5980,1851,7,2169,17,222.1176,1185,15,1.176471,10,24.4,52,12
11956,4835,5165,2362,6,2473,18,243.2222,1924,6,1.388889,13,35.15385,76,8
11957,3863,6137,2577,15,1286,19,196.4211,1464,1,0.5263158,5,26.2,33,13
11958,4107,5893,2184,13,1923,22,174,1071,16,0.7727273,8,34.875,55,22
11959,3765,6235,3107,11,658,23,149.7826,846,12,1,12,26.66667,47,5
11960,3806,6194,2363,12,1443,25,134.04,1249,6,1,12,37.91667,129,8
11961,3666,6334,2035,9,1631,21,162.1905,862,6,0.9047619,9,28.88889,79,8
11962,3321,6679,999,13,2322,20,158.15,517,17,0.55,6,26.33333,92,6
11963,4273,5727,3957,4,316,15,261.4,1968,6,1.133333,7,50.28571,145,11
11964,4375,5625,1679,9,2696,23,172.087,1153,6,1.043478,12,34.75,88,6
11965,4540,5460,4004,3,536,16,263.0625,1473,12,1.625,13,25.46154,107,4
11966,4120,5880,2803,13,1317,24,163.7083,1082,16,0.875,11,17.36364,30,8
11967,4723,5277,4400,5,323,15,295.8,3184,6,1.266667,9,31.77778,45,14
11968,3877,6123,2878,10,999,24,148.6667,956,6,1,10,30.9,92,11
11969,3931,6069,1199,16,2732,28,128.6786,687,11,0.7857143,11,29.81818,76,4
11970,3722,6278,2845,11,877,22,153.6818,1286,8,0.7727273,7,48.71429,132,9
11971,4347,5653,2164,8,2183,21,191,1155,6,1.285714,12,28,122,11
11972,4608,5392,2616,7,1992,16,267.125,1665,6,1.125,9,37.11111,68,16
11973,4295,5705,2529,8,1766,19,210.4211,1790,6,1,8,37.125,61,19
11974,4938,5062,2151,5,2787,12,391.3333,1359,6,1.083333,7,34.57143,50,8
11975,3514,6486,2255,16,1259,26,121.2308,1079,1,0.7307692,9,40.22222,84,17
11976,3468,6532,1663,16,1805,21,157.0476,996,9,0.4761905,5,34,79,13
11977,3702,6298,692,17,3010,22,162.1818,692,12,0.3181818,4,33.5,82,8
11978,3717,6283,1149,17,2568,25,140.68,1126,7,0.56,7,28.57143,66,12
11979,4171,5829,2857,9,1314,23,160.2174,1454,6,1,10,48.6,164,13
11980,4110,5890,2307,11,1803,24,156.9167,952,8,1.083333,13,26.46154,70,8
11981,4202,5798,2480,13,1722,25,149.48,1600,19,0.92,11,42.27273,99,10
11982,4389,5611,3085,8,1304,17,236.5882,1349,6,1.058824,9,40.77778,106,8
11983,4626,5374,4231,11,395,17,261.4706,3398,1,0.5294118,5,36.2,80,8
11984,4090,5910,3501,13,589,21,186.9048,1747,4,0.5714286,7,23.57143,54,6
11985,4185,5815,1852,7,2333,26,139.3846,991,5,1.423077,19,29.52632,79,8
11986,3572,6428,1403,14,2169,19,182.1053,1403,12,0.4210526,4,28,50,12
11987,3869,6131,1424,10,2445,18,193.3333,989,6,0.7777778,7,55.57143,164,22
11988,4088,5912,2503,16,1585,25,153.48,1582,6,0.56,6,41.83333,88,24
11989,4402,5598,2233,10,2169,16,266.9375,1879,19,0.625,5,26.2,53,14
11990,3495,6505,1946,17,1549,21,160.8095,1459,12,0.3809524,4,29.5,54,18
11991,4266,5734,2247,12,2019,19,213.3158,1509,7,0.8421053,8,26.625,64,10
11992,3943,6057,2346,8,1597,20,174.95,1118,8,1.2,12,37,158,8
11993,3777,6223,3240,6,537,14,248.5714,951,7,1,7,42.42857,103,13
11994,4261,5739,1603,12,2658,24,165.9583,1445,6,0.8333333,10,27.8,87,4
11995,3941,6059,1716,12,2225,24,146.2917,1007,6,0.7916667,9,47.77778,84,4
11996,4377,5623,3001,10,1376,27,142.963,455,6,1.185185,15,34.46667,106,11
11997,3819,6181,2627,8,1192,26,115.2692,640,6,1.192308,16,51.375,182,8
11998,3617,6383,2370,14,1247,19,185.6316,2131,12,0.4210526,4,22.5,36,13
11999,3656,6344,1600,6,2056,17,200.8824,799,22,1.176471,11,21.90909,38,8
12000,3862,6138,2592,12,1270,24,141.6667,784,6,1.083333,12,38.5,88,9
12001,3999,6001,3242,9,757,21,175.381,949,1,1.190476,13,24.30769,65,4
12002,3907,6093,1063,14,2844,24,151.0833,687,13,0.75,8,35.125,104,8
12003,4094,5906,2384,8,1710,24,152.7083,832,7,1.333333,17,25.23529,82,4
12004,4393,5607,3795,5,598,22,175.3636,1148,9,2,21,25.47619,49,11
12005,3914,6086,3274,9,640,18,201.8333,1274,10,0.7777778,6,46.83333,110,6
12006,4479,5521,3482,5,997,14,284.0714,1086,6,1.428571,10,50.2,109,19
12007,4634,5366,2684,6,1950,21,202.2857,909,12,1.285714,12,32.16667,61,8
12008,3919,6081,2038,7,1881,28,116.9643,1067,6,1.678571,22,29.27273,99,7
12009,4623,5377,2741,8,1882,24,167.6667,895,6,1.375,14,42.78571,99,4
12010,3862,6138,2204,13,1658,20,183.85,1438,12,0.65,6,30.83333,80,13
12011,3551,6449,1746,14,1805,25,128.4,836,12,0.88,11,31,62,17
12012,3896,6104,1482,9,2414,21,170.9524,516,21,1.190476,13,23.53846,41,8
12013,3715,6285,1965,8,1750,16,217,1071,6,0.8125,6,40.5,87,16
12014,3336,6664,724,17,2612,22,146.3636,672,6,0.2727273,3,38.66667,65,12
12015,3858,6142,1830,7,2028,18,188.2778,1229,6,1.111111,10,46.9,86,13
12016,3120,6880,1117,14,2003,18,168.4444,472,24,0.3333333,3,29.33333,38,21
12017,3242,6758,1858,14,1384,20,155.35,908,6,0.4,3,45,93,20
12018,3518,6482,2008,14,1510,16,217.6875,1683,13,0.25,2,17.5,22,13
12019,3950,6050,2087,10,1863,19,193.6316,883,6,0.7368421,7,38.71429,80,8
12020,4148,5852,2248,10,1900,22,173.7273,1301,6,1,11,29.63636,81,8
12021,4206,5794,1847,6,2359,12,326.5833,1582,11,0.9166667,6,47.83333,89,11
12022,4032,5968,3096,8,936,19,199.1053,912,6,1.105263,10,24.9,58,8
12023,4241,5759,1013,16,3228,21,198.9048,908,12,0.3809524,4,16,27,8
12024,3491,6509,2269,9,1222,25,124.04,644,10,1.12,13,30,64,13
12025,3642,6358,1818,11,1824,24,136.4583,1370,12,0.875,11,33.36364,95,4
12026,4821,5179,3079,6,1742,13,354.1538,1856,17,0.9230769,6,36.16667,58,8
12027,3265,6735,1491,14,1774,24,125.9583,528,8,0.7083333,10,24.2,70,4
12028,3737,6263,2034,16,1703,22,160.8636,1744,12,0.5,5,39.6,63,8
12029,2927,7073,1038,21,1889,29,91.51724,455,1,0.6206896,9,30.33333,66,11
12030,3957,6043,2684,8,1273,20,174.4,1745,6,1.2,12,39.08333,86,8
12031,3230,6770,1151,18,2079,26,115.4231,712,4,0.6153846,8,28.625,54,13
12032,4749,5251,2814,7,1935,14,311.5,1670,1,1.142857,8,48.5,115,17
12033,3462,6538,1310,9,2152,19,169.5263,418,16,0.9473684,9,26.77778,48,7
12034,3919,6081,2387,8,1532,24,139.0417,543,14,1.375,17,34.23529,113,4
12035,3710,6290,2519,10,1191,23,134.5652,696,5,0.9130435,9,68.33334,133,22
12036,4633,5367,2545,8,2088,18,243,2058,6,1,9,28.77778,48,6
12037,5044,4956,3383,4,1661,16,289.375,2429,6,1.3125,11,37.63636,71,4
12038,3363,6637,1609,9,1754,16,195.5625,1434,7,0.6875,5,46.8,109,12
12039,5348,4652,3938,7,1410,13,404.3846,3248,12,0.7692308,5,18.2,36,11
12040,4115,5885,1933,14,2182,19,211,1307,1,0.4210526,4,26.5,49,12
12041,4761,5239,2048,10,2713,16,286.8125,1676,11,0.625,5,34.4,84,6
12042,3954,6046,2813,7,1141,18,191.2222,1079,15,1.222222,12,42.66667,178,6
12043,3684,6316,1714,9,1970,18,188.1111,1563,6,0.7777778,6,49.66667,71,29
12044,4015,5985,1707,11,2308,21,176.4762,1076,12,0.8571429,9,34.33333,84,4
12045,4823,5177,3732,6,1091,19,231.1053,1701,6,1.368421,13,33.23077,89,7
12046,5071,4929,4928,4,143,13,365.7692,2531,14,1.769231,11,28.72727,58,4
12047,4728,5272,3684,7,1044,15,298.8667,1244,12,1.333333,10,24.5,50,8
12048,4850,5150,4033,8,817,12,394.0833,3495,7,0.6666667,4,30.25,56,16
12049,3610,6390,1137,14,2473,29,111.8621,452,1,0.8275862,10,36.6,75,16
12050,4250,5750,2513,12,1737,24,160.8333,919,6,1.125,13,30,87,6
12051,4027,5973,1265,9,2762,23,157.5217,848,11,1.26087,14,28.85714,74,12
12052,3850,6150,1725,11,2125,20,171.05,1046,17,0.85,8,53.625,127,15
12053,4635,5365,4362,3,273,14,310.2143,2277,9,1.285714,8,36.5,74,8
12054,4245,5755,2284,9,1961,20,198.5,1577,6,1.1,11,25,48,8
12055,3431,6569,1104,16,2327,21,158.2857,899,1,0.3333333,4,26.75,47,8
12056,3781,6219,1324,7,2457,18,191.3333,966,14,1.111111,10,33.7,100,14
12057,4638,5362,4397,6,241,19,223.7368,965,18,1.473684,14,27.64286,64,8
12058,4209,5791,3178,11,1031,18,221.2222,1373,14,0.9444444,8,28.375,50,15
12059,4560,5440,2688,11,1872,17,260.2941,2064,12,0.6470588,5,27,56,12
12060,3991,6009,1407,9,2584,20,184.55,1174,1,1.1,10,30,61,13
12061,4264,5736,2490,11,1774,21,190.3333,1409,6,0.952381,10,26.7,80,7
12062,3413,6587,1093,15,2320,23,139.1739,827,6,0.6956522,8,26.5,50,12
12063,3476,6524,1266,10,2210,18,171.6667,808,6,0.7222222,7,55.14286,153,18
12064,3977,6023,1550,13,2427,31,107.3871,476,12,0.9354839,13,49.84615,192,8
12065,4546,5454,3078,6,1468,18,229.8889,925,6,1.444444,14,29.14286,114,8
12066,4081,5919,2394,9,1687,20,185.8,1717,6,1,9,40.55556,88,9
12067,3546,6454,1357,12,2189,18,184.3333,581,12,0.8888889,8,28.5,55,11
12068,4544,5456,3821,8,723,17,246.5882,3415,6,0.8235294,6,58.66667,94,20
12069,4618,5382,3656,8,962,25,164.8,934,6,1.36,16,31.125,80,8
12070,3626,6374,1087,10,2539,20,166.8,858,12,0.95,9,32.22222,77,13
12071,4442,5558,2952,10,1490,19,216.9474,1185,6,0.8421053,8,40,103,12
12072,4509,5491,2011,9,2498,18,236.6667,1186,5,0.9444444,8,31.125,68,8
12073,3656,6344,1835,16,1821,23,150.3044,1571,1,0.4782609,6,33.16667,58,4
12074,3923,6077,2747,8,1176,20,171.9,2068,6,0.95,8,60.625,165,18
12075,4387,5613,2493,6,1894,14,299.3571,2054,11,1,7,28,53,8
12076,3897,6103,2801,13,1096,27,132.1111,1450,6,1.037037,14,23.57143,54,6
12077,4574,5426,4020,6,554,15,285.3333,3145,6,1.2,9,32.66667,67,8
12078,4865,5135,3314,4,1551,11,419.5454,2774,22,1.363636,9,27.77778,67,8
12079,4927,5073,3152,4,1775,17,266.7059,1464,12,1.647059,15,26.2,108,8
12080,3586,6414,1779,15,1807,19,187.3158,1111,12,0.2105263,3,9,15,4
12081,3291,6709,1163,16,2128,22,139.6364,706,17,0.5454546,6,36.5,87,13
12082,4885,5115,4412,4,473,16,274.25,3132,6,1.1875,8,62.125,246,4
12083,3945,6055,1666,10,2279,19,187.2632,1230,4,1.105263,10,38.7,127,8
12084,4150,5850,2976,11,1174,20,196.05,2013,6,0.75,7,32.71429,59,12
12085,4212,5788,1963,8,2249,18,220.3333,1557,6,1.055556,9,27.33333,69,8
12086,4683,5317,3535,5,1148,15,283.6667,1066,6,1.8,13,32.92308,124,8
12087,4540,5460,3330,6,1210,12,367.4167,2271,12,0.8333333,5,26.2,54,13
12088,3845,6155,1713,8,2132,21,165.0952,1112,8,1.285714,14,27,67,4
12089,3706,6294,1045,14,2661,24,144.625,941,6,0.7916667,9,26.11111,60,10
12090,3299,6701,2484,12,815,14,235.0714,2158,12,0.07142857,1,8,8,8
12091,4903,5097,4799,4,104,14,339.1429,2841,12,1.285714,9,17.22222,26,8
12092,4292,5708,2752,10,1540,17,239.3529,2098,8,1.117647,9,24.77778,69,7
12093,4813,5187,4323,8,490,17,257.4706,1469,6,1,8,54.5,143,13
12094,3193,6807,1440,14,1753,22,134.4091,546,6,0.5454546,6,39.33333,98,4
12095,4124,5876,3510,9,614,20,192,1072,7,1,11,25.81818,72,4
12096,4274,5726,2467,8,1807,19,213.8947,1081,6,0.9473684,9,23.33333,59,8
12097,4588,5412,3361,10,1227,14,321.7143,3259,12,0.4285714,3,28,48,13
12098,4777,5223,4294,5,483,13,338.6154,3108,15,1.384615,9,41.66667,86,16
12099,4006,5994,2400,10,1606,19,193.9474,1920,8,0.8421053,8,40.125,63,22
12100,4251,5749,3089,7,1162,16,244.9375,2585,13,0.875,5,66.4,169,12
12101,4064,5936,2990,7,1074,21,176.381,864,6,1.190476,13,27.69231,55,8
12102,3364,6636,771,14,2593,22,141.5909,527,12,0.6363636,7,35.57143,90,8
12103,3568,6432,1715,14,1853,21,162,760,1,0.5238096,5,33.2,48,23
12104,3892,6108,1155,11,2737,18,202,1074,6,0.6111111,5,51.2,94,13
12105,4318,5682,2458,10,1860,20,197.9,878,12,1.1,11,32.72727,75,6
12106,4217,5783,3730,7,487,18,210.8889,1966,6,1.333333,12,35.08333,100,11
12107,4358,5642,3265,6,1093,16,252.375,1232,4,1.0625,8,40,75,15
12108,4268,5732,1933,7,2335,16,251.6875,1167,6,1,8,30.125,49,16
12109,3992,6008,3054,10,938,23,156.1739,1522,1,1.173913,12,33.33333,74,10
12110,4343,5657,2627,6,1716,20,189.8,883,12,1.5,15,36.46667,101,8
12111,3500,6500,1645,12,1855,22,141.2727,632,7,0.7272727,8,49,85,20
12112,3693,6307,2604,12,1089,15,241.6,2409,12,0.2666667,2,34.5,56,13
12113,4891,5109,4138,4,753,13,354.4615,3059,12,1.384615,9,31.44444,74,5
12114,3811,6189,2086,8,1725,14,259.4286,1671,12,0.7142857,5,35.8,59,16
12115,4602,5398,3993,7,609,14,314.7857,1313,12,1.214286,8,24.375,37,16
12116,4188,5812,3254,7,934,20,188.8,987,12,1.3,13,31.69231,73,8
12117,3917,6083,3433,8,484,20,169.3,1428,12,1.35,13,40.84615,104,20
12118,2450,7550,643,21,1807,24,100.5833,643,12,0.1666667,2,18,23,13
12119,4424,5576,3969,6,455,21,179.5238,1748,6,1.47619,15,43.6,113,9
12120,4055,5945,2162,10,1893,17,226.2941,1848,16,0.7058824,6,34.66667,68,13
12121,3867,6133,2892,12,975,21,173.5714,1597,8,0.7619048,7,31.71428,71,8
12122,4035,5965,1853,12,2182,20,191.55,760,5,0.7,7,29.14286,64,10
12123,3233,6767,971,17,2262,28,101.6786,658,6,0.6785714,8,48.25,61,16
12124,3555,6445,2269,15,1286,22,152.9545,1858,6,0.5,5,38,63,16
12125,4030,5970,3096,9,934,24,144.2917,1928,1,1.375,16,35.4375,87,8
12126,4008,5992,1792,9,2216,19,196.7368,742,12,0.8421053,9,30,65,6
12127,4150,5850,2486,9,1664,17,229.7647,1650,12,0.8823529,8,30.5,68,4
12128,4377,5623,2264,13,2113,19,217.4737,1267,6,0.7894737,7,35,112,8
12129,4644,5356,3960,12,684,18,246.0556,2566,12,0.6666667,6,35.83333,70,13
12130,4691,5309,4244,4,447,17,257.1765,992,12,1.352941,13,24.53846,69,4
12131,4303,5697,2752,5,1551,16,249.3125,891,17,1.125,9,34.88889,81,8
12132,4262,5738,2861,8,1401,11,375.9091,2567,12,0.3636364,2,63.5,91,36
12133,4129,5871,1969,6,2160,19,193.8947,806,6,1.315789,11,40.45454,108,9
12134,4045,5955,1250,8,2795,22,163.4091,668,6,1.090909,10,45,102,8
12135,4088,5912,2954,10,1134,20,192.8,1101,1,1.1,12,19.33333,48,4
12136,3700,6300,2139,11,1561,24,135.8333,872,6,0.9583333,11,40,90,11
12137,4353,5647,2594,7,1759,16,257.8125,1707,10,1.125,9,25.33333,43,9
12138,4646,5354,4452,4,194,15,290.0667,2355,14,1.466667,10,29.5,45,16
12139,3279,6721,2267,14,1012,28,100.0714,379,6,0.7857143,11,43.36364,136,5
12140,4101,5899,1862,11,2239,17,228.4706,834,12,0.5882353,5,43.4,120,8
12141,5063,4937,4687,5,376,15,306.7333,2050,9,1.4,10,46.2,123,15
12142,3575,6425,1680,14,1895,22,150.7727,1021,10,0.6363636,7,36.85714,71,10
12143,4346,5654,1738,11,2608,24,161.7083,1567,7,0.9166667,10,46.5,116,12
12144,3189,6811,1217,12,1972,24,118.7083,679,9,0.875,10,34,80,13
12145,4165,5835,2158,9,2007,20,194.4,749,13,0.95,9,30.77778,73,8
12146,4189,5811,1755,11,2434,19,203.3158,1322,12,0.8421053,8,40.75,89,8
12147,4002,5998,2068,11,1934,17,225.5882,1444,12,0.5882353,5,33.4,57,8
12148,3341,6659,950,15,2391,25,119.92,476,8,0.72,9,38.11111,76,13
12149,3924,6076,1801,11,2123,25,140.08,1000,6,1,12,35.16667,71,6
12150,4664,5336,2483,8,2181,19,228.2632,1481,6,1,9,36.33333,91,8
12151,4298,5702,3631,10,667,19,211.5263,1807,6,0.8947368,8,34.875,104,8
12152,3628,6372,1269,13,2359,21,162.4762,742,7,0.6190476,7,30.85714,58,8
12153,3226,6774,1177,16,2049,27,109.2222,1014,6,0.7407407,10,27.7,80,6
12154,3851,6149,3286,8,565,20,180.25,1801,1,1,11,22.36364,56,4
12155,4279,5721,2689,10,1590,21,189.3333,1920,6,0.9047619,9,33.66667,79,13
12156,4601,5399,3648,10,953,25,169.04,1300,22,1.04,13,28.84615,58,14
12157,3307,6693,1780,7,1527,23,123.6087,416,6,1.130435,11,42.18182,87,8
12158,3760,6240,1787,16,1973,25,134.64,1099,8,0.64,8,49.25,107,24
12159,3935,6065,2612,10,1323,21,165.7619,1118,12,1.238095,13,34.92308,70,13
12160,3252,6748,996,12,2256,22,127.6364,720,12,0.9090909,10,44.4,127,13
12161,3758,6242,2313,13,1445,22,158.5909,1040,6,0.6363636,6,44.83333,80,16
12162,4473,5527,2948,6,1525,13,330.5385,1755,6,1,7,25.14286,52,8
12163,3523,6477,1497,9,2026,15,225.1333,1201,12,0.6,5,29.2,40,8
12164,4397,5603,3582,5,815,14,297.0714,1894,13,1.071429,7,34,65,12
12165,3102,6898,1596,16,1506,23,120.6087,1408,6,0.5652174,7,46.85714,141,8
12166,4379,5621,3139,5,1240,10,428,1581,6,0.8,4,24.75,42,11
12167,4475,5525,2694,5,1781,10,425.5,1735,23,1,5,44,99,12
12168,4158,5842,2086,6,2072,13,301,1657,6,1,6,40.83333,67,12
12169,3870,6130,2678,14,1192,24,148.625,1046,6,0.7083333,8,37.875,82,8
12170,3985,6015,2958,9,1027,18,209.6111,1966,12,1.222222,11,19.27273,27,11
12171,3613,6387,1304,12,2309,21,156.4762,732,8,0.6190476,6,54.5,155,8
12172,4272,5728,3050,15,1222,19,220.5263,2458,6,0.3157895,3,27.33333,63,8
12173,3754,6246,2061,14,1693,24,137.875,884,10,0.8333333,10,44.5,156,8
12174,4378,5622,2314,6,2064,12,346.5,1118,18,1,6,36.66667,86,16
12175,4524,5476,4094,7,430,18,230.8889,1077,12,1.388889,12,30.66667,78,10
12176,3428,6572,1790,11,1638,25,118.08,869,6,1.08,14,34,61,8
12177,3909,6091,1543,13,2366,18,212.9444,1293,6,0.3888889,3,25.33333,44,12
12178,3433,6567,1264,11,2169,25,115.08,605,7,0.92,10,55.6,120,13
12179,3755,6245,2802,10,953,21,160.619,873,10,0.9047619,9,42.44444,106,12
12180,3751,6249,2047,6,1704,17,197.8235,941,16,1.529412,13,29.84615,88,10
12181,3522,6478,1015,14,2507,27,114.2963,576,6,0.8518519,10,43.6,84,8
12182,3703,6297,1282,13,2421,28,114.1429,532,6,1.107143,15,33.8,79,13
12183,3156,6844,2114,13,1042,23,122.3913,868,6,0.9565217,10,34.1,68,13
12184,4488,5512,2586,7,1902,19,212.2105,840,7,1.315789,11,41.45454,125,8
